subjek,video_id,video_title,author,comment,like_count,published_at
Sri Mulyani Indrawati,aPlhb2m8vGA,"[BOCOR ALUS] Berkonflik dengan Prabowo, Kenapa Sri Mulyani Masuk Kabinet?",@merrycrisnawaty7761,"Regulasi bea cukai impor untuk surplus APBN, dorong ekspor (bukan pertambangan)hindari merusak alam, PPN stabil tidak naik lagi, kepatuhan pajak dari NIK bukan pemeriksaan tanpa pandang bulu. Dorong positif untuk pasar ekonomi dalam negeri. Cintai produk Dalam Negeri yang asli PMDN.",3,2024-10-22T14:42:51Z
Sri Mulyani Indrawati,aPlhb2m8vGA,"[BOCOR ALUS] Berkonflik dengan Prabowo, Kenapa Sri Mulyani Masuk Kabinet?",@asepnurcahyanto5645,Srimulyani itu kek Imin kah hhee,0,2024-10-22T06:47:12Z
Sri Mulyani Indrawati,aPlhb2m8vGA,"[BOCOR ALUS] Berkonflik dengan Prabowo, Kenapa Sri Mulyani Masuk Kabinet?",@johngozal74,"Duta hutang worldbank😂
Prestasinya bikin negara wakanda turun kelas jadi negara menengah kebawah sementara negara tetangga malah naik menjadi negara maju. Itu kata worldbank sendiri lho🤣🤣",2,2024-10-21T22:59:42Z
Sri Mulyani Indrawati,aPlhb2m8vGA,"[BOCOR ALUS] Berkonflik dengan Prabowo, Kenapa Sri Mulyani Masuk Kabinet?",@KoNT0Lod0n,Si Sri di sukai Amerika karena hubungan dengan IMF nya 😂,1,2024-10-21T15:45:05Z
Sri Mulyani Indrawati,aPlhb2m8vGA,"[BOCOR ALUS] Berkonflik dengan Prabowo, Kenapa Sri Mulyani Masuk Kabinet?",@dhdiana-k5o,"Omong Doang,",0,2024-10-21T12:36:38Z
Sri Mulyani Indrawati,aPlhb2m8vGA,"[BOCOR ALUS] Berkonflik dengan Prabowo, Kenapa Sri Mulyani Masuk Kabinet?",@titieksayektidondy4281,Naik terossss pajak... Hebat srimul.. 🎉🎉😊,4,2024-10-21T08:49:18Z
Sri Mulyani Indrawati,aPlhb2m8vGA,"[BOCOR ALUS] Berkonflik dengan Prabowo, Kenapa Sri Mulyani Masuk Kabinet?",@warudjumedia,"Banyak pihak masih mengelu-elukan sosok mbak Sri ini..
Tapi kalau saya secara pribadi untuk menteri menteri lama..selain bosen, seperti mbak Sri ini..kan tidak ada produk progresif yang memberikan tanda untuk kesejahteraan finansial bagi masyarakat umum..hanya berkumpar pada arus elit kekuasaan belaka..tak ada sikap ideal moralistik bagi bangsanya",3,2024-10-21T07:57:43Z
Sri Mulyani Indrawati,aPlhb2m8vGA,"[BOCOR ALUS] Berkonflik dengan Prabowo, Kenapa Sri Mulyani Masuk Kabinet?",@NurAini-w1e,"Proposal di tolak fitnah jalan terus,,, kemarin bikin proposal malak Jokowi,,,ntar gak lama lg bikin proposal buat malak pemerintahan Prabowo,,,,ini host ngiler banget pengen punya Pajero sport,,, Pajero gak dapet lumayan dapet bajajero 😂😂😂",0,2024-10-21T07:24:52Z
Sri Mulyani Indrawati,aPlhb2m8vGA,"[BOCOR ALUS] Berkonflik dengan Prabowo, Kenapa Sri Mulyani Masuk Kabinet?",@semogabarokah3229,"Pusing sendiri, ini orang orang.
Minumlah obat darting!",0,2024-10-21T07:17:27Z
Sri Mulyani Indrawati,aPlhb2m8vGA,"[BOCOR ALUS] Berkonflik dengan Prabowo, Kenapa Sri Mulyani Masuk Kabinet?",@AanDedySetiawan,"yayaayyaay bocor alus is the best
kalau bisa jgn ngajuin proposal",2,2024-10-21T05:30:40Z
Sri Mulyani Indrawati,aPlhb2m8vGA,"[BOCOR ALUS] Berkonflik dengan Prabowo, Kenapa Sri Mulyani Masuk Kabinet?",@mbahnyanabhan6888,orang2 yg tidak mau lepas jabatan itu org yg tidak faham bahwa manusia itu pasti mati,9,2024-10-21T05:02:03Z
Sri Mulyani Indrawati,aPlhb2m8vGA,"[BOCOR ALUS] Berkonflik dengan Prabowo, Kenapa Sri Mulyani Masuk Kabinet?",@djalutri9349,Sri Mulyani itu seperti Allan Greenspan Gubernur Federal Reserve yg menyebabkan krisis keuangan subprime mortagage tapi tidak pernah disebut dalang krisis. SMI akan menyebabkan krisis ekonomi Indonesia berkelanjutan tapi tetap disebut Menteri berintegritas. Itulah enaknya jadi orang yg punya connect dgn Bank Dunia dan IMF 😂,45,2024-10-21T04:33:25Z
Sri Mulyani Indrawati,aPlhb2m8vGA,"[BOCOR ALUS] Berkonflik dengan Prabowo, Kenapa Sri Mulyani Masuk Kabinet?",@naunaudibali6274,lumayan..Kuping bocor alus udah nyampe amerika skrg,2,2024-10-21T04:25:20Z
Sri Mulyani Indrawati,aPlhb2m8vGA,"[BOCOR ALUS] Berkonflik dengan Prabowo, Kenapa Sri Mulyani Masuk Kabinet?",@har_bow,"Kalo kata alm. Rizal Ramli ""SPG nya bank dunia (World Bank)"" sementara kata Prabowo sendiri ""menteri pencetak utang""",12,2024-10-21T04:18:24Z
Sri Mulyani Indrawati,aPlhb2m8vGA,"[BOCOR ALUS] Berkonflik dengan Prabowo, Kenapa Sri Mulyani Masuk Kabinet?",@hartatihartati5034,"Sentimen Amerika Terhadap Pak Prabowo. Di Mulai Sejak Pak Prabowo Ikut Pelatihan Meliter Di Amerika. Tampa Di Sadari Beliu Di Amati Oleh CIA dan Psikolok AS. 
Hasil Kajian Mereka. Pak Prabowo Orang Nya Ambisius dan Keras. Arti Nya.Kalau Pak Prabowo Jadi Presiden Akan Sulit Utk Mereka Kendalikan...❤❤❤❤❤",2,2024-10-21T03:57:08Z
Sri Mulyani Indrawati,aPlhb2m8vGA,"[BOCOR ALUS] Berkonflik dengan Prabowo, Kenapa Sri Mulyani Masuk Kabinet?",@pujipujimah7779,Ratu pajak,13,2024-10-21T03:23:56Z
Sri Mulyani Indrawati,aPlhb2m8vGA,"[BOCOR ALUS] Berkonflik dengan Prabowo, Kenapa Sri Mulyani Masuk Kabinet?",@teukutaufikhamzah3052,"Semua urusan menteri ada ditangan jokowi,prabowo cuma boneka nya",0,2024-10-21T03:19:23Z
Sri Mulyani Indrawati,aPlhb2m8vGA,"[BOCOR ALUS] Berkonflik dengan Prabowo, Kenapa Sri Mulyani Masuk Kabinet?",@maks9h1528,"Pajak naik. Rakyat menangis,, Luan Negeri suka.",20,2024-10-21T03:12:23Z
Sri Mulyani Indrawati,aPlhb2m8vGA,"[BOCOR ALUS] Berkonflik dengan Prabowo, Kenapa Sri Mulyani Masuk Kabinet?",@Akalsehat-j7u,Ayo buk terus kejar pajak rakyat,15,2024-10-21T03:09:07Z
Sri Mulyani Indrawati,aPlhb2m8vGA,"[BOCOR ALUS] Berkonflik dengan Prabowo, Kenapa Sri Mulyani Masuk Kabinet?",@diiey4903,Iyooooo lah ngutang neh sing akeh 😅😂,5,2024-10-21T03:08:35Z
Sri Mulyani Indrawati,aPlhb2m8vGA,"[BOCOR ALUS] Berkonflik dengan Prabowo, Kenapa Sri Mulyani Masuk Kabinet?",@alocaciaint9515,Sy hrs koment apa tentang sri mul??,4,2024-10-21T03:03:02Z
Sri Mulyani Indrawati,mpfJq_uJb9Q,"&#39;PASUKAN Intelijen&#39; Prabowo di Kemenkeu, Sri Mulyani Beberkan Tugas : Langsung di Bawah Menteri",@SafrizalKutacane,X 500,0,2024-11-18T15:30:36Z
Sri Mulyani Indrawati,mpfJq_uJb9Q,"&#39;PASUKAN Intelijen&#39; Prabowo di Kemenkeu, Sri Mulyani Beberkan Tugas : Langsung di Bawah Menteri",@KoparPar-x8u,Napasukanmanaada,0,2024-11-12T07:57:25Z
Sri Mulyani Indrawati,mpfJq_uJb9Q,"&#39;PASUKAN Intelijen&#39; Prabowo di Kemenkeu, Sri Mulyani Beberkan Tugas : Langsung di Bawah Menteri",@VerryEstelley,"Ide yang brilian MENKEU dibantu oleh para intelijen keuangan.

Biar para OKNUM pejabat negara baik di pusat maupun daerah ngkk seenaknya bermain anggaran negara yang seenaknya, apalagi sampai di korupsi untuk kekayaan pribadi dan kelompok ataupun golongan mereka.

Selamx ini uang rakyat ratusan bahkan mungkin lebih dari ribuan triliun uang rakyat di rampok para OKNUM penjahat berdasi dari segala sektor.",0,2024-11-10T10:44:49Z
Sri Mulyani Indrawati,mpfJq_uJb9Q,"&#39;PASUKAN Intelijen&#39; Prabowo di Kemenkeu, Sri Mulyani Beberkan Tugas : Langsung di Bawah Menteri",@syaifulmaarif577,Mantap ibu..klo ada yg korup bungkus,1,2024-11-10T04:42:23Z
Sri Mulyani Indrawati,mpfJq_uJb9Q,"&#39;PASUKAN Intelijen&#39; Prabowo di Kemenkeu, Sri Mulyani Beberkan Tugas : Langsung di Bawah Menteri",@AlrightBewell,Mr Prabowo Subianto 🌹Mrs Sri Mulyani 🌹👁️♨️💯 Indonesia hanya Butuhkan Profesional kejujuran waktu dan Love ibu Pertiwi 🎉🎉,0,2024-11-10T04:05:04Z
Sri Mulyani Indrawati,mpfJq_uJb9Q,"&#39;PASUKAN Intelijen&#39; Prabowo di Kemenkeu, Sri Mulyani Beberkan Tugas : Langsung di Bawah Menteri",@RohimRenos,"Intel jent,,,,  tertutup rapih😂 bahkan MENKIU,,,,deharus nya tdk tau,,,,,,,karna untuk menankap,,,,yg diluar hukum kewenangan yg merugikan negara😂😂😂😂MENKIU,,,,,tangkap😅😅😅😅😅😅",0,2024-11-10T02:25:45Z
Sri Mulyani Indrawati,mpfJq_uJb9Q,"&#39;PASUKAN Intelijen&#39; Prabowo di Kemenkeu, Sri Mulyani Beberkan Tugas : Langsung di Bawah Menteri",@joshuanainggolan1985,Skrg singkapkan yg kemaren ada yg menghambat. Kasihan Kokowi ingin bersih2 negri tp dibilang CUMA OEKERJA PARTAI.JADI HAR7S MANUT SAMA PADTAI YG ANTI MEMISKINKAN KORUPTOR,0,2024-11-10T00:38:18Z
Sri Mulyani Indrawati,mpfJq_uJb9Q,"&#39;PASUKAN Intelijen&#39; Prabowo di Kemenkeu, Sri Mulyani Beberkan Tugas : Langsung di Bawah Menteri",@joshuanainggolan1985,Iya bu .skfg BERSNI TEGAS. KARENA DI BEKING PRESIDEN PRABOWO. KEMAREN DIBAWAH JOKOWI YG CUMA OEKERJA OADTAI. ADA TRKANAN DARI PARTAI YG BERKUASA YG MERASA PRESIDEN LEBIH DARI PRESIDEN.NGATUR MELULU,0,2024-11-10T00:36:59Z
Sri Mulyani Indrawati,mpfJq_uJb9Q,"&#39;PASUKAN Intelijen&#39; Prabowo di Kemenkeu, Sri Mulyani Beberkan Tugas : Langsung di Bawah Menteri",@ricoeriec7703,Mantap ibu....slma ini saya doakan ibu sehat sllu...dan ttp semangat ibu...makasih uda bawah Indonesia kedepan lebih baik.. Mentri yg tdk tergantukan...TUHAN MENJAGA DN MELINDUNGI IBU SELALU,0,2024-11-10T00:20:22Z
Sri Mulyani Indrawati,GnOG80g4obc,"PRABOWO NGAKAK Dengar Permintaan Sri Mulyani : Saya Dikasih Dong Pak, Empat",@dieni84,Aku lihat pemerintahan Pak Prabowo ini lebih fresh ya.. 😁👍💪,0,2024-10-28T08:47:34Z
Sri Mulyani Indrawati,GnOG80g4obc,"PRABOWO NGAKAK Dengar Permintaan Sri Mulyani : Saya Dikasih Dong Pak, Empat",@harryalvino9001,ketawa ketawa bnyak duit la,0,2024-10-26T13:38:43Z
Sri Mulyani Indrawati,GnOG80g4obc,"PRABOWO NGAKAK Dengar Permintaan Sri Mulyani : Saya Dikasih Dong Pak, Empat",@suparmanarrachmansyah2284,bu Sri mentri keuang dunia ❤❤❤❤  kayanya bisa dpt bintang 4 karna jasanya buat bangsa Indonesia sdh terbukti kerja dan nyata sudah dirasakan sm rakyat indonesia ❤❤❤,1,2024-10-26T12:44:19Z
Sri Mulyani Indrawati,GnOG80g4obc,"PRABOWO NGAKAK Dengar Permintaan Sri Mulyani : Saya Dikasih Dong Pak, Empat",@RihlahWisata,Mulyono skrg dimana??,0,2024-10-26T10:33:55Z
Sri Mulyani Indrawati,GnOG80g4obc,"PRABOWO NGAKAK Dengar Permintaan Sri Mulyani : Saya Dikasih Dong Pak, Empat",@michelleaeyesha,"ketawanya bukan hahahaha, tapi MMMMMM",1,2024-10-26T05:58:57Z
Sri Mulyani Indrawati,GnOG80g4obc,"PRABOWO NGAKAK Dengar Permintaan Sri Mulyani : Saya Dikasih Dong Pak, Empat",@arsywaryati5572,PARA PEMANGKU KEPENTINGAN PUBLIK,1,2024-10-26T05:53:29Z
Sri Mulyani Indrawati,GnOG80g4obc,"PRABOWO NGAKAK Dengar Permintaan Sri Mulyani : Saya Dikasih Dong Pak, Empat",@minuzcoffepark7216,"Pigai dimana pigai Mentri Ham 20T , kok ga nampak 😂",0,2024-10-26T05:53:27Z
Sri Mulyani Indrawati,GnOG80g4obc,"PRABOWO NGAKAK Dengar Permintaan Sri Mulyani : Saya Dikasih Dong Pak, Empat",@lukmanhanif1963,Mantappppp,0,2024-10-26T05:22:05Z
Sri Mulyani Indrawati,GnOG80g4obc,"PRABOWO NGAKAK Dengar Permintaan Sri Mulyani : Saya Dikasih Dong Pak, Empat",@RayaMercury,"acara yg buang"" anggaran..pendidikan biar displin gt???siapa juga yg berani negor mereka kalau mereka gak disiplin..presiden juga bakal sibuk..jadi kegiatan yg gak ada gunanya sama sekali...padahal di luar sana banyak anak"" kecil yg masih kelaparan..tidur di depan toko orang kalau malam yg dingin..",0,2024-10-26T04:58:07Z
Sri Mulyani Indrawati,GnOG80g4obc,"PRABOWO NGAKAK Dengar Permintaan Sri Mulyani : Saya Dikasih Dong Pak, Empat",@rimbaarkeo4931,*selamatkan Sritex sri*,4,2024-10-26T04:14:57Z
Sri Mulyani Indrawati,GnOG80g4obc,"PRABOWO NGAKAK Dengar Permintaan Sri Mulyani : Saya Dikasih Dong Pak, Empat",@mamaakuh304,Sesuai dng prestasi bu Mulyani ❤❤,6,2024-10-26T04:06:42Z
Sri Mulyani Indrawati,4ShlU4Gj_Pg,Cetak Sejarah Sri Mulyani dan Strategi 3 Wamenkeu,@cokordamas,setuju...pilihan yang  jitu...  ekonomi....indonesia....semoga....merokeet....,1,2024-12-18T04:04:12Z
Sri Mulyani Indrawati,4ShlU4Gj_Pg,Cetak Sejarah Sri Mulyani dan Strategi 3 Wamenkeu,@NahelCok-yq3cc,Mantap ibu q,1,2024-11-05T17:42:50Z
Sri Mulyani Indrawati,uV0-c6V9SQo,&quot;MENGEJUTKAN&quot; SRI MULYANI MASUK KABINET PRABOWO #prabowo #srimulyani #kabinet #menteri #keuangan,@Syahrul-n5v,Menteri agama kita ..HEBAT👍👍👍👍,0,2024-10-24T01:32:39Z
Sri Mulyani Indrawati,uV0-c6V9SQo,&quot;MENGEJUTKAN&quot; SRI MULYANI MASUK KABINET PRABOWO #prabowo #srimulyani #kabinet #menteri #keuangan,@coyotewinner7372,Di percaya bisa mencari uang utk negara. Gimana pun caranya.,0,2024-10-23T12:26:01Z
Sri Mulyani Indrawati,uV0-c6V9SQo,&quot;MENGEJUTKAN&quot; SRI MULYANI MASUK KABINET PRABOWO #prabowo #srimulyani #kabinet #menteri #keuangan,@dedisutisna7770,Dipercaya mencari hutangan😊,0,2024-10-23T10:08:12Z
Sri Mulyani Indrawati,uV0-c6V9SQo,&quot;MENGEJUTKAN&quot; SRI MULYANI MASUK KABINET PRABOWO #prabowo #srimulyani #kabinet #menteri #keuangan,@hebron5232,"MENTERI AGAMA.....Pak nunsewu ,jadilah menteri semua agama di Indonesia... berharap memberantas oknum2x  INTOLERAN di negeri ini yg sudah diluar nalar.🎉🎉",2,2024-10-23T07:25:50Z
Sri Mulyani Indrawati,uV0-c6V9SQo,&quot;MENGEJUTKAN&quot; SRI MULYANI MASUK KABINET PRABOWO #prabowo #srimulyani #kabinet #menteri #keuangan,@Belluga_PSD,"Jarene sri mulyani arep pensiun, lha kok gelem munggah meneh?",2,2024-10-23T07:12:53Z
Sri Mulyani Indrawati,uV0-c6V9SQo,&quot;MENGEJUTKAN&quot; SRI MULYANI MASUK KABINET PRABOWO #prabowo #srimulyani #kabinet #menteri #keuangan,@Dasa10muka,"Siapapun presidennya, menteri keuangan nya tetap sri Mulyani. Kayaknya gak ada yang berani ganti menteri keuangan. Resikonya tinggi.",0,2024-10-23T06:13:32Z
Sri Mulyani Indrawati,uV0-c6V9SQo,&quot;MENGEJUTKAN&quot; SRI MULYANI MASUK KABINET PRABOWO #prabowo #srimulyani #kabinet #menteri #keuangan,@balkisfebrinaaryani436,Siap2 pajak semakin menggila,2,2024-10-23T00:53:35Z
Sri Mulyani Indrawati,uV0-c6V9SQo,&quot;MENGEJUTKAN&quot; SRI MULYANI MASUK KABINET PRABOWO #prabowo #srimulyani #kabinet #menteri #keuangan,@villapertiwi8784,SRI MULYANI DIPERCAYA,3,2024-10-21T08:28:46Z
Sri Mulyani Indrawati,uV0-c6V9SQo,&quot;MENGEJUTKAN&quot; SRI MULYANI MASUK KABINET PRABOWO #prabowo #srimulyani #kabinet #menteri #keuangan,@muhammadnukuhehe2530,Pak presiden skali2 orang maluku jadi menteri juga dong,2,2024-10-21T05:49:03Z
Sri Mulyani Indrawati,uAxzZxpBFEs,"Sri Mulyani: PPN 12 Persen Sesuai UU, Bukan Membabi Buta #Shorts",@MuryatinMoryatin,Eh eh srimulettt,0,2025-08-14T12:41:20Z
Sri Mulyani Indrawati,uAxzZxpBFEs,"Sri Mulyani: PPN 12 Persen Sesuai UU, Bukan Membabi Buta #Shorts",@SayutiHina,"Lebih efesien membangun rumah dari pada menggunakan payung , kebijakan tersebut dilandasi persetujuan rakyat jelata ?",0,2024-12-10T04:23:59Z
Sri Mulyani Indrawati,uAxzZxpBFEs,"Sri Mulyani: PPN 12 Persen Sesuai UU, Bukan Membabi Buta #Shorts",@Yusufstia,Alah preeet lah,0,2024-11-29T18:30:45Z
Sri Mulyani Indrawati,uAxzZxpBFEs,"Sri Mulyani: PPN 12 Persen Sesuai UU, Bukan Membabi Buta #Shorts",@jokopramono9281,"Di kira indonesia yg pinter kelola uang nagara ,,hanya sampean. Yg lain banyak yg lebih punya akhlak selain pinter",0,2024-11-29T11:45:35Z
Sri Mulyani Indrawati,uAxzZxpBFEs,"Sri Mulyani: PPN 12 Persen Sesuai UU, Bukan Membabi Buta #Shorts",@achmadmirsjam210,"Sesuai UU, kalo UU nya ngaco gimana Bu???",0,2024-11-27T04:37:16Z
Sri Mulyani Indrawati,uAxzZxpBFEs,"Sri Mulyani: PPN 12 Persen Sesuai UU, Bukan Membabi Buta #Shorts",@AliGucci-e3z,Santet mulyani ramai 2,0,2024-11-24T05:09:15Z
Sri Mulyani Indrawati,uAxzZxpBFEs,"Sri Mulyani: PPN 12 Persen Sesuai UU, Bukan Membabi Buta #Shorts",@robertrichrianto4087,Lhoo..UU nya itu emang gak membabi buta?,0,2024-11-23T15:33:12Z
Sri Mulyani Indrawati,uAxzZxpBFEs,"Sri Mulyani: PPN 12 Persen Sesuai UU, Bukan Membabi Buta #Shorts",@adeirawan4631,"Menjaga APBN apa harus dari pajak saja?
Trus belanja negara yg di korupsi gimana?
Trus uang yg seharusnya masuk ke negara tapi hilang di tengah jalan gimana?
Trus para pejabat negara yg korup gimana???????

Negara hancur itu karena pemerintahan yg bobrok...bukan dari rakyatnya.
Karena pemerintah adalah cerminan dari rakyat.",0,2024-11-22T09:51:29Z
Sri Mulyani Indrawati,uAxzZxpBFEs,"Sri Mulyani: PPN 12 Persen Sesuai UU, Bukan Membabi Buta #Shorts",@IqbalRazali-qu1io,"Berlindung dibalik ""sesuai UU"" tp nggak mikir kondisi ekonomi kyk gimana. Nanti kalau banyak phk & usaha bangkrut ya dosa anda loh bu.",0,2024-11-22T03:59:50Z
Sri Mulyani Indrawati,uAxzZxpBFEs,"Sri Mulyani: PPN 12 Persen Sesuai UU, Bukan Membabi Buta #Shorts",@MOBILPUTIHRAFFA,Naikin pajak gaji ASN juga gak bu?,0,2024-11-21T15:57:03Z
Sri Mulyani Indrawati,uAxzZxpBFEs,"Sri Mulyani: PPN 12 Persen Sesuai UU, Bukan Membabi Buta #Shorts",@budiselawa654,"Sesuai UU sekarang saya tanya negara sudah melakukan blom yg sesuai undang undang, kewajiban negara saja tidak bisa di laksanakan sesuai undang undang tapi nuntut rakyat melakukan sesuai undang undang, sontoloyo kau sri mulyani, harusnya BUMN yg menopang pajak bukan masyarakat, gurus bumn aja koruopsi dimana mana😂😂😂.",0,2024-11-19T22:55:11Z
Sri Mulyani Indrawati,uAxzZxpBFEs,"Sri Mulyani: PPN 12 Persen Sesuai UU, Bukan Membabi Buta #Shorts",@Manusiasukabasuri,"ini menteri keuangan ga pernah  
pro ama rakyat , pro penguasa",0,2024-11-19T15:49:39Z
Sri Mulyani Indrawati,uAxzZxpBFEs,"Sri Mulyani: PPN 12 Persen Sesuai UU, Bukan Membabi Buta #Shorts",@Idem873,"😅😅😅 semua kebijakan ya memang sesuai UU, kalau gak sesuai UU ya bisa penyelewengan, permasalahan nya kenapa ada kebijakan itu... 😢",0,2024-11-19T13:27:20Z
Sri Mulyani Indrawati,uAxzZxpBFEs,"Sri Mulyani: PPN 12 Persen Sesuai UU, Bukan Membabi Buta #Shorts",@jauzahdamanik4023,"Bu,bisa tidak para pejabat dipotong pajaknya 50 persen,biar makmur negara ini, rakyat sejahtera, khusus pejabat  pajak nya 50 % dari penghasilan nya, terima kasih",1,2024-11-19T05:41:59Z
Sri Mulyani Indrawati,uAxzZxpBFEs,"Sri Mulyani: PPN 12 Persen Sesuai UU, Bukan Membabi Buta #Shorts",@bell8059-swq,Uu juga dibuat manusia,0,2024-11-18T15:27:39Z
Sri Mulyani Indrawati,uAxzZxpBFEs,"Sri Mulyani: PPN 12 Persen Sesuai UU, Bukan Membabi Buta #Shorts",@mrree6042,Ingatlah para pejabat....ingat......... Bagisiiapapun yg membuat kebijakan menyengsarakan rakyar bnyk akan ada jutaan doa orang2 miskin & orang2 yg flm kesulitan ekonomi yg akan kembali ke kalian pejabat yg membuat kebijakan dzolim & merusak membawa penderitaan rakyat bnyk.... Ingatakan ada karma & hari pembalasan jika kalian orang2 yg beriman.... Janganlhmelampau batas.... Kebijakanini akan menaikkn harga barang padahal pendapatan rakyat tidak naik.....,0,2024-11-18T12:17:13Z
Sri Mulyani Indrawati,uAxzZxpBFEs,"Sri Mulyani: PPN 12 Persen Sesuai UU, Bukan Membabi Buta #Shorts",@antoniq9000-med,"Indonesia ..hutang. udah lama dan kalo waktunya bayar kaget kaget bikin policy baru ...😂😂kaya kredit motor dikejar debt kolektor, rakyat yg dikejar koruptor yg nikmatin",0,2024-11-18T06:01:48Z
Sri Mulyani Indrawati,uAxzZxpBFEs,"Sri Mulyani: PPN 12 Persen Sesuai UU, Bukan Membabi Buta #Shorts",@TumiyemTumiyem-kp2jk,APBN itu apa bisa buat BANSOS untuk mempromosikan salah satu PASLON CAPRES ????,0,2024-11-18T05:28:13Z
Sri Mulyani Indrawati,uAxzZxpBFEs,"Sri Mulyani: PPN 12 Persen Sesuai UU, Bukan Membabi Buta #Shorts",@TumiyemTumiyem-kp2jk,Kapan PPN di naikkan menjadi 12% biar rakyat makin tercekik dan pejabat elit makin gendut rekeningnya ..... ????,0,2024-11-18T05:24:29Z
Sri Mulyani Indrawati,uAxzZxpBFEs,"Sri Mulyani: PPN 12 Persen Sesuai UU, Bukan Membabi Buta #Shorts",@TumiyemTumiyem-kp2jk,Kasus data yang hilang dg nominal 349 Trilliyun itu bagaimana Bu menteri ..... ????,1,2024-11-18T05:23:10Z
Sri Mulyani Indrawati,uAxzZxpBFEs,"Sri Mulyani: PPN 12 Persen Sesuai UU, Bukan Membabi Buta #Shorts",@Vino-t4g,Kalo kita Rakyat Besar  & pengusaha cuman taunya koar2 di media tanpa langkah bijak yg diambil seperti GUGAT SI MULIANI Ke PENGADILAN yah sama aja ngak ada efek JERA BUAT SIMULIANI.jadi jangan sampai rakyat & MASSA naik Seruduk ibu pajaknya nanti udah susah didamaikan.,0,2024-11-18T03:23:35Z
Sri Mulyani Indrawati,uAxzZxpBFEs,"Sri Mulyani: PPN 12 Persen Sesuai UU, Bukan Membabi Buta #Shorts",@dedenhidayat316,Ibu cerdas dlm mengisi APBN tapi lebih cerdas lagi kalo bisa memenuhi kebutuhan hidup masyarakat.,6,2024-11-18T01:49:17Z
Sri Mulyani Indrawati,uAxzZxpBFEs,"Sri Mulyani: PPN 12 Persen Sesuai UU, Bukan Membabi Buta #Shorts",@eimwt,Nyumbang phk wae buk. Nyerah caploken dewe wae. Kita pengusaha hidup dr bunga pun msh bisa,0,2024-11-16T15:36:35Z
Sri Mulyani Indrawati,uAxzZxpBFEs,"Sri Mulyani: PPN 12 Persen Sesuai UU, Bukan Membabi Buta #Shorts",@dwinugrohowidyatmono3462,"Kas RI kosong..😢 tpi jgn rakyat donk yg dibebani..kurangi gaji pejabat woi, stop pelesir abal2 gak guna😤",3,2024-11-16T01:27:14Z
Sri Mulyani Indrawati,uAxzZxpBFEs,"Sri Mulyani: PPN 12 Persen Sesuai UU, Bukan Membabi Buta #Shorts",@Ellasubakti,"Kenapa rakyat terus yang di korbankan bu, jangan ibu menutup mata dengan kondisi saat ini yg serba susah, apa2 serba mahal ditambahb lagi pajak di naik kan, bunuh aja kita bu 😮😮😮",0,2024-11-16T00:00:48Z
Sri Mulyani Indrawati,uAxzZxpBFEs,"Sri Mulyani: PPN 12 Persen Sesuai UU, Bukan Membabi Buta #Shorts",@MrGaluhJP,Babi itu haram,0,2024-11-15T22:59:52Z
Sri Mulyani Indrawati,uAxzZxpBFEs,"Sri Mulyani: PPN 12 Persen Sesuai UU, Bukan Membabi Buta #Shorts",@daunnanas,Mentri pajak. Pajak ganas u rakyat ( contoh ud di boyolali) tapi lemah lembut ke sang naga.,1,2024-11-15T22:47:44Z
Sri Mulyani Indrawati,uAxzZxpBFEs,"Sri Mulyani: PPN 12 Persen Sesuai UU, Bukan Membabi Buta #Shorts",@joeplanter,paling mudah solusinya ya naikin pajak,0,2024-11-15T17:42:40Z
Sri Mulyani Indrawati,uAxzZxpBFEs,"Sri Mulyani: PPN 12 Persen Sesuai UU, Bukan Membabi Buta #Shorts",@maochan4263,"Pajak naik yaa udah masalahnya PAJAKNYA DIMAKAN KORUPTOR itu yang bikin Rakyat tidak terima dan tidak rela, gue termasuk orang paling benci sama KORUPTOR😮‍💨",0,2024-11-15T16:31:13Z
Sri Mulyani Indrawati,uAxzZxpBFEs,"Sri Mulyani: PPN 12 Persen Sesuai UU, Bukan Membabi Buta #Shorts",@nurrachman3700,...Bebas dari korupsi APBN.NKRI.baru sehat..Bu Menteri..,3,2024-11-15T15:27:01Z
Sri Mulyani Indrawati,uAxzZxpBFEs,"Sri Mulyani: PPN 12 Persen Sesuai UU, Bukan Membabi Buta #Shorts",@orenz1555,"Kalau masalah pajak DPR gercep banget bikin UU, tapi kalau hukuman mati bagi koruptor gak bakalan di dengar 😅😅",3,2024-11-15T15:24:29Z
Sri Mulyani Indrawati,uAxzZxpBFEs,"Sri Mulyani: PPN 12 Persen Sesuai UU, Bukan Membabi Buta #Shorts",@kensukendra8476,Efek domino SUBSIDI...,0,2024-11-15T15:20:40Z
Sri Mulyani Indrawati,uAxzZxpBFEs,"Sri Mulyani: PPN 12 Persen Sesuai UU, Bukan Membabi Buta #Shorts",@herociouz,Sungguh keji ratu tega,0,2024-11-15T15:12:33Z
Sri Mulyani Indrawati,uAxzZxpBFEs,"Sri Mulyani: PPN 12 Persen Sesuai UU, Bukan Membabi Buta #Shorts",@fanug1987,Lebih ke empati sih wahai anggota DPR yg terhormat..ppn 10 % lgi kl bisa. Nah itu para BUMN itu untung ngga sih? Jgn2 jdi beban negara? Eh beban rakyat,2,2024-11-15T15:12:15Z
